date,open,high,low,close,adjClose,volume
Tue Jan 25 2022,212,214.699997,209.550003,214.300003,193.910278,18322935
Thu Jan 27 2022,211.25,215.5,211.100006,214.600006,194.181732,23149684
Fri Jan 28 2022,215.100006,219.25,215.100006,217.600006,196.896286,15276991
Mon Jan 31 2022,218.5,220.75,217.100006,220.199997,199.248901,15039006
Tue Feb 01 2022,221,228.800003,219.149994,227.75,206.080551,43207074
Wed Feb 02 2022,230,233.300003,229,232.149994,210.06192,41130638
Thu Feb 03 2022,232.149994,235.199997,231.800003,234.449997,212.143066,27845963
Fri Feb 04 2022,237.25,238.5,231.550003,234.300003,212.007339,56705951
Mon Feb 07 2022,234,234.75,228.5,230.199997,208.29744,24171083
Tue Feb 08 2022,230.300003,232.300003,229.050003,231.25,209.247528,16201280
Wed Feb 09 2022,232.300003,233,228.75,230.149994,208.252197,11893807
Thu Feb 10 2022,228.699997,233.399994,227.75,232.25,210.15239,19563580
Fri Feb 11 2022,232,233.300003,229.800003,232.449997,210.333374,18096561
Mon Feb 14 2022,226,226,218.5,219.449997,203.158707,22745228
Tue Feb 15 2022,221,223.5,218.550003,223,206.445175,12875311
Wed Feb 16 2022,223.800003,224.699997,221.850006,222.75,206.213715,11231596
Thu Feb 17 2022,223.050003,224.350006,220.850006,222.649994,206.121155,14024149
Fri Feb 18 2022,222.649994,223.449997,221.5,221.899994,205.426819,8670947
Mon Feb 21 2022,220.300003,221.300003,217.149994,218,201.816345,16129017
Tue Feb 22 2022,215,216.899994,213,214.850006,198.900192,25749340
Wed Feb 23 2022,216.800003,217.5,215.050003,215.949997,199.918533,11014283
Thu Feb 24 2022,210,213.300003,207,208.5,193.021606,41341523
Fri Feb 25 2022,211.5,216.5,210.550003,213.949997,198.067001,23633656
Mon Feb 28 2022,213.199997,216.449997,210.800003,215.850006,199.825958,20034633
Wed Mar 02 2022,214.399994,216.600006,212.449997,215.300003,199.316788,19295994
Thu Mar 03 2022,216.050003,220.199997,216,219.399994,203.112411,28532668
Fri Mar 04 2022,217.699997,227.399994,217,225.5,208.759567,66835736
Mon Mar 07 2022,222,227,220.100006,224.949997,208.250412,45258669
Tue Mar 08 2022,223.899994,228.449997,223.75,226.899994,210.055618,36036336
Wed Mar 09 2022,227.699997,231.399994,226.100006,229.25,212.231171,42294906
Thu Mar 10 2022,231,232.5,227.850006,232,214.777039,36132245
Fri Mar 11 2022,231.899994,237.100006,230.149994,236.350006,218.804108,41699184
Mon Mar 14 2022,236.25,239.449997,235.300003,239,221.257385,35113638
Tue Mar 15 2022,239,241.399994,235.899994,237.850006,220.192764,32998305
Wed Mar 16 2022,240,243,239.100006,242.600006,224.590118,21629521
Thu Mar 17 2022,245.25,245.399994,242.699997,244.899994,226.71936,34223740
Mon Mar 21 2022,245.899994,247.75,243.800003,244.5,226.34906,27975134
Tue Mar 22 2022,244.550003,250.75,243.550003,249.75,231.20932,36945426
Wed Mar 23 2022,251.449997,253.699997,248.5,252,233.292282,40491633
Thu Mar 24 2022,251.949997,256.5,251.449997,254.850006,235.930725,38239419
Fri Mar 25 2022,255.300003,255.75,249.25,253.350006,234.542084,29284643
Mon Mar 28 2022,254,258,252.550003,257.049988,237.967392,24916402
Tue Mar 29 2022,257.049988,257.5,253.75,254.600006,235.699295,18122714
Wed Mar 30 2022,255.100006,256.399994,248.649994,249.199997,230.700165,17603827
Thu Mar 31 2022,249.600006,254.350006,249.5,250.649994,232.042511,25656796
Fri Apr 01 2022,250,255.350006,248.800003,253.300003,234.495789,14305709
Mon Apr 04 2022,253.100006,257.899994,251.100006,255.449997,236.486176,15907398
Tue Apr 05 2022,256.049988,261.850006,255.100006,259.450012,240.18924,27183142
Wed Apr 06 2022,257.5,263.350006,257.299988,259.600006,240.328094,19597941
Thu Apr 07 2022,258,262.200012,255.800003,256.649994,237.597076,16061089
Fri Apr 08 2022,258,268.850006,256,267.799988,247.919342,37826800
Mon Apr 11 2022,268.75,273.149994,266,267.5,247.641602,46147653
Tue Apr 12 2022,266.899994,268.649994,263.100006,264.799988,245.142059,23553762
Wed Apr 13 2022,265.299988,270.600006,263.649994,269.549988,249.539398,21414383
Mon Apr 18 2022,268,272.5,267.25,270.100006,250.04863,24399444
Tue Apr 19 2022,272,272.5,258.799988,261.549988,242.133301,23380138
Wed Apr 20 2022,262.899994,265.450012,257.549988,259.549988,240.281784,24510612
Thu Apr 21 2022,259.700012,264.450012,259.600006,260.399994,241.06868,23412279
Fri Apr 22 2022,260,263,258.549988,261.100006,241.716736,15671273
Mon Apr 25 2022,258.799988,259,252.5,255.25,236.30101,24208645
Tue Apr 26 2022,256.600006,260.700012,256.25,258.950012,239.726349,20536714
Wed Apr 27 2022,256.200012,258.5,255.75,257.5,238.383987,16580824
Thu Apr 28 2022,259.5,263.700012,258.149994,261.100006,241.716736,27924384
Fri Apr 29 2022,263,263,258.5,259.549988,240.281784,20419904
Mon May 02 2022,258,264.5,257.049988,263.149994,243.614532,18965820
Wed May 04 2022,264,266.049988,258.600006,259.75,240.466965,25951999
Thu May 05 2022,262,265.200012,260.399994,262.049988,242.596207,17932895
Fri May 06 2022,259,267.350006,258.899994,266.649994,246.854721,34490123
Mon May 09 2022,266.149994,266.149994,260.549988,262.950012,243.429413,21403710
Tue May 10 2022,262,266.799988,259.100006,259.75,240.466965,18033260
Wed May 11 2022,259,262.200012,251.75,255.649994,236.671326,17344099
Thu May 12 2022,255,256.399994,249.149994,252.899994,234.125458,20044726
Fri May 13 2022,254.949997,260.850006,254.5,258.600006,239.402328,11921627
Mon May 16 2022,259.950012,259.950012,253,254.100006,235.236404,8186859
Tue May 17 2022,255,265.5,254.800003,264.700012,245.049469,17797974
Wed May 18 2022,266,267.799988,263.149994,266.799988,246.993576,20200332
Thu May 19 2022,262.600006,279.25,262.600006,275.649994,255.186569,78287713
Fri May 20 2022,277,282.350006,277,280,259.213623,32370771
Mon May 23 2022,280,280.450012,273.049988,274.5,254.121979,21700165
Tue May 24 2022,275,275,270,270.850006,250.74295,15547968
Wed May 25 2022,272.950012,273.899994,270.5,272.700012,252.455582,15288648
Thu May 26 2022,268.25,268.25,263.850006,266.700012,252.692459,18420159
Fri May 27 2022,269,270.700012,265.049988,269.200012,255.061142,13468067
Mon May 30 2022,270.5,271,267.600006,269.049988,254.919022,11819102
Tue May 31 2022,269.049988,274.5,266.399994,270.649994,256.434967,23208345
Wed Jun 01 2022,270.649994,274.100006,270.200012,271.850006,257.57196,14699792
Thu Jun 02 2022,270.700012,274.450012,267.850006,273.5,259.135315,14240994
Fri Jun 03 2022,275,275.700012,271.600006,272.700012,258.377319,12487862
Mon Jun 06 2022,272.399994,275.799988,269.700012,274.799988,260.367004,10925182
Tue Jun 07 2022,273.200012,275,272.25,273.899994,259.514252,10828539
Wed Jun 08 2022,273.950012,274.399994,266.200012,267.899994,253.829422,14361969
Thu Jun 09 2022,267.799988,271.700012,265.75,270.850006,256.624512,9860194
Fri Jun 10 2022,269.049988,271,268.75,270.149994,255.961258,8371061
Mon Jun 13 2022,266.399994,269.100006,263,264.649994,250.750092,11092690
Tue Jun 14 2022,263.200012,267.450012,263.049988,265.450012,251.508087,7422193
Wed Jun 15 2022,266,267.299988,263.049988,263.399994,249.56575,5059474
Thu Jun 16 2022,267,267.899994,259.5,260.700012,247.007599,14293357
Fri Jun 17 2022,259,264.149994,258.549988,263.299988,249.471008,16654660
Mon Jun 20 2022,263.299988,266.149994,261.350006,264.100006,250.229004,17081136
Tue Jun 21 2022,265,270.850006,264.100006,269.899994,255.724365,13883034
Wed Jun 22 2022,267,270.299988,264.899994,265.299988,251.365982,11320918
Thu Jun 23 2022,265.5,267.25,262.399994,265.5,251.55545,9067252
Fri Jun 24 2022,266.100006,268.350006,265.200012,265.850006,251.8871,7013132
Mon Jun 27 2022,267,270.649994,266.5,269.950012,255.771744,8172964
Tue Jun 28 2022,268.899994,272.25,268.549988,271.850006,257.57196,11240154
Wed Jun 29 2022,269.25,275,269.149994,274.049988,259.656433,16018449
Thu Jun 30 2022,273.950012,274.700012,272,273.5,259.135315,19262054
Fri Jul 01 2022,273.5,285,271.200012,284.350006,269.415466,35165665
Mon Jul 04 2022,285.649994,293.299988,284.799988,291.899994,276.568909,39881736
Tue Jul 05 2022,293,293,285.75,286.899994,271.831512,18568655
Wed Jul 06 2022,286.100006,290,285.299988,289.299988,274.105469,18292925
Thu Jul 07 2022,291,293.149994,288.5,291.950012,276.616302,13794991
Fri Jul 08 2022,292.899994,294.450012,290.399994,293.049988,277.658478,11110418
Mon Jul 11 2022,293,296.950012,292.049988,295,279.506073,12352667
Tue Jul 12 2022,293,295.350006,290.899994,292.700012,277.326904,14074628
Wed Jul 13 2022,293,294.799988,292.700012,294.049988,278.605957,9277570
Thu Jul 14 2022,294.299988,296.350006,289.149994,290.850006,275.574066,13414357
Fri Jul 15 2022,292,294,289.5,293.549988,278.132233,11025420
Mon Jul 18 2022,295,296.299988,293.75,295.299988,279.790314,11315876
Tue Jul 19 2022,295,295.600006,292.700012,294.600006,279.127106,9188419
Wed Jul 20 2022,294.899994,299.5,293.600006,298.200012,282.538025,15789281
Thu Jul 21 2022,299,302.200012,298,299.549988,283.817108,16042840
Fri Jul 22 2022,300,302.5,298.100006,300.549988,284.764587,9967545
Mon Jul 25 2022,299,302.950012,298.799988,301.100006,285.285706,10640727
Tue Jul 26 2022,301,303.75,300.450012,302.450012,286.564819,9739177
Wed Jul 27 2022,302.850006,305,300.600006,304.149994,288.175537,9346146
Thu Jul 28 2022,304.899994,305.200012,302.399994,303.450012,287.512299,10839070
Fri Jul 29 2022,305,305.899994,301.350006,303.049988,287.13327,16932743
Mon Aug 01 2022,304,308.799988,303.100006,307.5,291.349548,15889556
Tue Aug 02 2022,310,316.649994,308.200012,309.950012,293.670929,38982557
Wed Aug 03 2022,310.899994,310.899994,303.649994,308.149994,291.965424,17695228
Thu Aug 04 2022,308,310.350006,307.149994,309.5,293.244507,15901918
Fri Aug 05 2022,309.5,311.799988,309.100006,310.850006,294.523621,10088723
Mon Aug 08 2022,310.950012,313.950012,310.049988,313.149994,296.70282,8307140
Wed Aug 10 2022,313.149994,314.100006,310.75,311.200012,294.855225,8923568
Thu Aug 11 2022,313,313.450012,305.299988,306.25,290.165222,10885990
Fri Aug 12 2022,306.25,309.399994,304.5,308.549988,292.344421,6422504
Tue Aug 16 2022,308.549988,311.5,308.549988,310.549988,294.239319,8609864
Wed Aug 17 2022,311.700012,313.25,311,312.549988,296.134308,7975854
Thu Aug 18 2022,313,316,312.600006,315.649994,299.071503,9883851
Fri Aug 19 2022,316.149994,316.149994,311.200012,312,295.61322,10422413
Mon Aug 22 2022,311.200012,317,311,314.399994,297.887146,11355837
Tue Aug 23 2022,312.950012,316,312.100006,315.899994,299.30838,9338887
Wed Aug 24 2022,315.75,319.450012,313.049988,314.100006,297.602905,11346892
Thu Aug 25 2022,315.450012,316.399994,311.600006,312.350006,295.944855,7759104
Fri Aug 26 2022,314.75,315.399994,312,312.899994,296.465942,6956588
Mon Aug 29 2022,310,314.950012,308.850006,313.549988,297.081787,11361400
Tue Aug 30 2022,314.25,321.399994,314.25,320.5,303.666779,17829428
Thu Sep 01 2022,319.5,321.899994,316,317.600006,300.919098,13254985
Fri Sep 02 2022,318.700012,324.25,318.049988,323.149994,306.177612,25758860
Mon Sep 05 2022,325,329.600006,323.75,328.850006,311.578247,17471906
Tue Sep 06 2022,330,330,326.399994,327.149994,309.967499,11970750
Wed Sep 07 2022,326,328.299988,325.25,326.100006,308.972656,8085824
Thu Sep 08 2022,329,330.600006,327.5,329.899994,312.573059,10911130
Fri Sep 09 2022,330.600006,333.299988,330,330.5,313.141571,9408098
Mon Sep 12 2022,332,332.399994,330,330.899994,313.520538,8712689
Tue Sep 13 2022,331.700012,335,330.600006,334.399994,316.836731,10520207
Wed Sep 14 2022,331,339,330.950012,335.350006,317.736847,12267025
Thu Sep 15 2022,336.399994,337.049988,332.899994,334.100006,316.55249,8418672
Fri Sep 16 2022,332.350006,334.600006,329.700012,331.299988,313.899567,12492851
Mon Sep 19 2022,329.100006,336.899994,329.100006,335.600006,317.973694,14365461
Tue Sep 20 2022,338.75,339.600006,335,336,318.352692,9526068
Wed Sep 21 2022,336,345.200012,335.5,340.950012,323.042694,20992080
Thu Sep 22 2022,341,348.75,340.899994,345.049988,326.927368,24179987
Fri Sep 23 2022,347.5,349.549988,343.299988,346.399994,328.206482,22838807
Mon Sep 26 2022,344.850006,345.950012,331.75,332.600006,315.131256,16205789
Tue Sep 27 2022,335,339.549988,334,334.850006,317.263092,9991052
Wed Sep 28 2022,331.950012,333.299988,324.299988,324.950012,307.883057,15552911
Thu Sep 29 2022,329,334.899994,327.75,333.049988,315.557648,18281337
Fri Sep 30 2022,333.049988,335.75,330.149994,332.200012,314.752289,12427919
Mon Oct 03 2022,332.899994,333,323.25,324.399994,307.361938,9111289
Tue Oct 04 2022,328.700012,334,328,332.850006,315.368103,8803255
Thu Oct 06 2022,335,339.299988,332.549988,336.649994,318.968567,22235092
Fri Oct 07 2022,336.799988,336.850006,331.299988,334.100006,316.55249,10506078
Mon Oct 10 2022,330,331.450012,326.049988,327.850006,310.630768,9388996
Tue Oct 11 2022,329,330.450012,325.100006,326.299988,309.16214,10609956
Wed Oct 12 2022,327.950012,331.450012,324.75,330.100006,312.762604,10337544
Thu Oct 13 2022,329.950012,331.299988,328,328.649994,311.388702,7266724
Fri Oct 14 2022,332.299988,333.899994,330.850006,332.100006,314.657532,6424915
Mon Oct 17 2022,331.100006,334.75,329.600006,332.25,314.799683,6929063
Tue Oct 18 2022,333.950012,341,333.549988,340.299988,322.426849,20887417
Wed Oct 19 2022,343.100006,347.450012,339.799988,346.350006,328.159088,16296080
Thu Oct 20 2022,347,350.950012,344.799988,349.700012,331.33316,18474706
