timestamp,open,high,low,close,adjusted close,volume,dividend amount
2017-09-01,141.0000,143.8000,137.6000,141.7500,129.0177,33466,0.0000
2017-08-24,137.7000,155.0000,133.5500,139.6500,127.1063,1625645,0.0000
2017-08-18,130.2500,137.0000,128.1500,134.8500,122.7375,19716,0.0000
2017-08-11,140.0000,145.6500,125.0000,127.6500,116.1842,31778,0.0000
2017-08-04,147.9500,148.7000,140.5000,141.1500,128.4716,19357,1.0000
2017-07-28,151.0000,155.0000,146.0000,146.5000,132.4312,30020,0.0000
2017-07-21,149.8000,155.3000,146.7000,150.0000,135.5951,32657,0.0000
2017-07-14,153.5000,155.0000,149.5000,149.8500,135.4595,25966,0.0000
2017-07-07,150.5000,156.1500,149.0000,152.7000,138.0358,20308,0.0000
2017-06-30,156.7000,156.7000,149.1000,150.2500,135.8211,20857,0.0000
2017-06-23,155.6000,162.9000,153.0000,156.6500,141.6065,81064,0.0000
2017-06-16,155.0500,163.7000,153.4000,156.6000,141.5613,41926,0.0000
2017-06-09,159.0000,163.0000,153.0500,157.6500,142.5104,34994,0.0000
2017-06-02,159.6000,160.8500,150.8500,155.9500,140.9737,25547,0.0000
2017-05-26,160.0000,169.8000,150.1000,159.0000,143.7308,34208,0.0000
2017-05-19,160.0000,175.8000,157.1000,158.8000,143.5500,91923,0.0000
2017-05-12,161.6500,166.0000,158.7500,159.5000,144.1828,96831,0.0000
2017-05-05,166.0000,168.0000,161.4000,161.5500,146.0359,110086,0.0000
2017-04-28,178.0000,179.7000,165.1000,166.1000,150.1489,291227,0.0000
2017-04-21,165.7500,183.7000,165.7500,178.3500,161.2225,201945,0.0000
2017-04-13,161.0000,165.4000,157.0000,164.0000,148.2506,38318,0.0000
2017-04-07,154.6000,167.0000,154.1000,161.1000,145.6291,74161,0.0000
2017-03-31,154.3000,155.0000,150.5000,152.6000,137.9454,29483,0.0000
2017-03-24,152.5500,157.8000,149.3500,154.3000,139.4821,44584,0.0000
2017-03-17,151.0000,155.7000,150.0000,153.1500,138.4426,26172,0.0000
2017-03-10,152.1500,155.4000,148.1000,149.5500,135.1883,20543,0.0000
2017-03-03,151.2500,158.3000,150.0000,151.7500,137.1770,62890,0.0000
2017-02-23,154.6500,156.8000,150.5000,150.9500,136.4538,87091,0.0000
2017-02-17,164.5000,164.5000,150.5000,153.6500,138.8946,51515,0.0000
2017-02-10,162.9500,171.9500,159.0000,162.6000,146.9851,183687,0.0000
2017-02-03,162.1000,165.6000,158.0000,161.3000,145.8099,99397,0.0000
2017-01-27,160.0000,167.6000,156.7500,162.0000,146.4427,160594,0.0000
2017-01-20,181.5000,188.7500,158.5000,160.0500,144.6799,837851,0.0000
2017-01-13,146.5000,184.9000,146.0000,181.5500,164.1152,1205799,0.0000
2017-01-06,139.5000,153.0000,137.1500,146.8500,132.7476,249213,0.0000
2016-12-30,135.0500,143.8500,132.0000,138.6500,125.3350,57714,0.0000
2016-12-23,142.0500,143.0000,135.0000,135.2500,122.2616,36725,0.0000
2016-12-16,145.0000,147.0500,139.9500,142.0000,128.3633,36375,0.0000
2016-12-09,145.7000,155.7000,143.6000,145.6000,131.6176,60519,0.0000
2016-12-02,150.6000,155.8000,144.0000,145.8500,131.8436,41696,0.0000
2016-11-25,146.4500,152.0000,139.0000,150.0000,135.5951,23375,0.0000
2016-11-18,162.4500,162.4500,146.1500,148.8000,134.5103,20147,0.0000
2016-11-11,167.0000,170.3500,145.0000,156.3500,141.3353,38630,0.0000
2016-11-04,176.6000,176.8500,161.6000,162.0000,146.4427,36591,0.0000
2016-10-28,188.6500,188.6500,171.1500,173.4500,156.7931,61561,0.0000
2016-10-21,190.0500,196.0000,180.3000,186.8000,168.8611,298433,0.0000
2016-10-14,171.3000,191.9000,161.3500,188.9500,170.8046,284380,0.0000
2016-10-10,169.0000,175.4000,167.9500,172.0500,155.5275,36508,0.0000
2016-10-07,151.5000,176.2000,151.5000,169.5500,153.2676,230662,0.0000
2016-09-30,159.7000,163.8000,146.3500,149.9000,135.5047,27342,0.0000
2016-09-23,155.2000,166.0000,152.1000,160.1000,144.7251,53904,0.0000
2016-09-16,159.5000,161.0000,153.7000,154.9500,140.0697,37015,0.0000
2016-09-09,166.0000,174.3500,160.5000,161.3500,145.8551,53565,0.0000
2016-09-02,167.7000,181.0000,162.5000,165.2000,149.3354,170330,0.0000
2016-08-26,155.5000,171.0000,154.0000,168.9000,152.6801,49954,0.0000
2016-08-19,159.0000,162.5000,153.0000,156.5000,141.4709,15377,0.0000
2016-08-12,157.0000,159.6000,153.0500,154.1500,139.3465,4176,0.0000
2016-08-05,162.4000,162.6500,155.0000,156.5500,141.5161,9296,1.5000
2016-07-29,157.1000,166.9500,156.1000,160.5500,143.7382,16486,0.0000
2016-07-22,163.9500,164.0000,155.7000,157.7000,141.1866,15825,0.0000
2016-07-15,160.0000,170.5000,160.0000,163.0000,145.9317,55267,0.0000
2016-07-08,163.5000,166.9500,159.8500,161.0000,144.1411,10188,0.0000
2016-07-01,147.0000,171.5000,147.0000,161.8500,144.9021,130593,0.0000
2016-06-24,149.0000,154.0500,144.3500,148.7500,133.1738,8599,0.0000
2016-06-17,157.0000,163.5000,148.6000,150.3500,134.6063,25017,0.0000
2016-06-10,151.2500,159.3500,150.0000,156.6000,140.2018,8711,0.0000
2016-06-03,153.0000,154.9500,150.1000,151.2000,135.3673,8394,0.0000
2016-05-27,155.0000,155.0000,150.3000,152.4000,136.4416,9767,0.0000
2016-05-20,156.8000,158.9000,153.3000,154.3000,138.1427,11469,0.0000
2016-05-13,158.9000,159.8000,153.1000,156.4000,140.0228,9979,0.0000
2016-05-06,160.0000,163.8000,153.9000,155.5000,139.2170,10757,0.0000
2016-04-29,157.5000,166.9000,155.1000,159.2000,142.5296,26703,0.0000
2016-04-22,167.5000,167.6000,155.8000,157.4000,140.9181,16899,0.0000
2016-04-13,155.7000,175.6000,152.1000,166.8000,149.3338,349885,0.0000
2016-04-08,149.0000,157.0000,146.6000,152.9000,136.8893,20045,0.0000
2016-04-01,153.0000,153.0000,141.8000,147.2000,131.7861,28578,0.0000
2016-03-23,146.0000,161.0000,143.6000,150.1000,134.3825,117337,0.0000
2016-03-18,136.1000,140.0000,130.0000,137.1000,122.7438,13905,0.0000
2016-03-11,140.0000,143.0000,133.0000,134.6000,120.5055,43484,0.0000
2016-03-04,131.0000,149.0000,127.3000,142.0000,127.1307,31641,0.0000
2016-02-26,140.0000,140.0000,129.2000,129.6000,116.0291,9149,0.0000
2016-02-19,145.0000,152.0000,137.2000,139.0000,124.4448,8996,0.0000
2016-02-12,157.0000,157.7000,135.0000,140.5000,125.7877,6425,0.0000
2016-02-05,160.0000,162.0000,150.6000,155.1000,138.8589,3527,0.0000
2016-01-29,156.0000,159.0000,151.0000,158.0000,141.4552,4944,0.0000
2016-01-22,154.5000,155.8000,146.0000,152.8000,136.7997,9378,0.0000
2016-01-15,175.0000,177.0000,155.1000,157.7000,141.1866,11219,0.0000
2016-01-08,183.3000,197.4000,174.9000,177.7000,159.0924,66227,0.0000
2016-01-01,182.6000,185.0000,177.9000,182.8000,163.6583,12436,0.0000
2015-12-24,177.4000,187.1000,175.0000,180.8000,161.8678,17739,0.0000
2015-12-18,169.5000,194.0000,167.9000,178.4000,159.7191,125397,0.0000
2015-12-11,180.8000,183.1000,167.1000,170.9000,153.0044,19070,0.0000
2015-12-04,174.0000,184.0000,174.0000,179.5000,160.7039,14123,0.0000
2015-11-27,169.1000,181.0000,168.1000,174.5000,156.2275,9635,0.0000
2015-11-20,168.0000,172.4000,165.0000,168.4000,150.7662,10844,0.0000
2015-11-13,173.1000,173.1000,166.1000,166.4000,148.9756,2134,0.0000
2015-11-10,163.0000,174.0000,161.9000,171.5000,153.5416,10437,0.0000
2015-11-06,172.0000,173.8000,163.5000,164.6000,147.3641,10614,0.0000
2015-10-30,184.9000,187.5000,170.0000,171.5000,153.5416,11240,0.0000
2015-10-23,178.7000,188.0000,176.3000,182.4000,163.3002,30959,0.0000
2015-10-16,180.2000,188.2000,177.0000,179.0000,160.2562,8609,0.0000
2015-10-09,187.9000,193.1000,178.0000,180.3000,161.4201,17220,0.0000
2015-10-01,190.4000,191.0000,181.2000,184.9000,165.5384,16366,0.0000
2015-09-24,164.6000,194.7000,161.8000,184.2000,164.9117,113984,0.0000
2015-09-18,153.5000,173.7000,151.5000,168.5000,150.8557,22726,0.0000
2015-09-11,153.9000,157.9000,145.0000,153.1000,137.0683,22677,0.0000
2015-09-04,166.0000,169.6000,151.0000,152.8000,136.7997,14997,0.0000
2015-08-28,178.7000,178.7000,152.5000,166.5000,149.0652,30608,0.0000
2015-08-21,191.9000,199.2000,182.5000,184.1000,164.8222,51407,0.0000
2015-08-14,200.0000,213.8000,190.0000,191.4000,171.3578,101652,0.0000
2015-08-07,191.3000,209.8000,190.4000,196.7000,176.1028,80201,0.0000
2015-07-31,188.0000,198.8000,182.0000,190.8000,170.8206,42579,1.5000
2015-07-24,170.5000,211.2000,166.1000,190.9000,169.5508,148651,0.0000
2015-07-17,162.1000,177.2000,160.2000,169.7000,150.7217,19951,0.0000
2015-07-10,162.2000,166.9000,158.9000,161.8000,143.7052,22564,0.0000
2015-07-03,153.9000,169.0000,152.2000,165.5000,146.9914,31438,0.0000
2015-06-26,155.0000,164.6000,155.0000,157.6000,139.9749,29028,0.0000
2015-06-19,149.1000,157.6000,146.9000,153.1000,135.9782,15365,0.0000
2015-06-12,146.4000,157.0000,144.0000,150.0000,133.2249,24595,0.0000
2015-06-05,166.0000,167.5000,146.2000,147.6000,131.0933,27518,0.0000
2015-05-29,172.6000,185.0000,164.0000,165.6000,147.0803,31595,0.0000
2015-05-22,170.0000,180.5000,169.0000,172.9000,153.5639,7686,0.0000
2015-05-15,170.2000,173.6000,162.8000,168.1000,149.3007,10683,0.0000
2015-05-08,171.6000,185.0000,166.8000,170.4000,151.3434,19462,0.0000
2015-04-30,173.5000,175.6000,168.5000,169.4000,150.4553,12972,0.0000
2015-04-24,180.0000,181.1000,171.5000,173.6000,154.1856,32640,0.0000
2015-04-17,200.0000,202.6000,182.0000,182.9000,162.4455,30644,0.0000
2015-04-10,178.7000,201.0000,178.7000,197.9000,175.7680,69456,0.0000
2015-04-01,165.0000,180.0000,165.0000,177.6000,157.7382,17923,0.0000
2015-03-27,184.5000,184.7000,161.0000,163.5000,145.2151,33821,0.0000
2015-03-20,197.6000,200.3000,182.2000,184.0000,163.4225,42126,0.0000
2015-03-13,203.8000,212.1000,196.0000,199.6000,177.2779,55936,0.0000
2015-03-05,209.5000,212.9000,201.9000,202.6000,179.9424,23306,0.0000
2015-02-27,205.6000,219.4000,204.5000,207.7000,184.4720,319798,0.0000
2015-02-20,219.0000,219.4000,205.0000,205.7000,182.6957,80858,0.0000
2015-02-13,198.9500,229.9000,192.0000,221.5500,196.7731,283104,0.0000
2015-02-06,205.0000,214.0000,198.1000,199.5000,177.1891,35841,0.0000
2015-01-30,212.5000,215.3000,204.0500,205.9500,182.9177,21329,0.0000
2015-01-23,216.5000,229.3500,210.0000,210.6500,187.0921,101275,0.0000
2015-01-16,211.1000,223.9000,208.7500,214.7000,190.6892,47454,0.0000
2015-01-09,211.0000,218.0000,204.0000,210.4500,186.9145,73998,0.0000
2015-01-02,201.3000,216.4000,198.5000,209.0000,185.6266,62446,0.0000
2014-12-26,205.9000,206.8000,197.4500,198.6000,176.3897,51870,0.0000
2014-12-19,208.8000,214.8000,186.5500,207.9500,184.6941,131980,0.0000
2014-12-12,204.5500,235.0000,201.2500,210.8000,187.2253,316612,0.0000
2014-12-05,196.3500,216.0000,192.0000,209.7500,186.2928,261211,0.0000
2014-11-28,192.0000,199.0000,185.3000,194.9000,173.1035,111003,0.0000
2014-11-21,189.5000,199.8000,186.7000,191.1500,169.7729,141934,0.0000
2014-11-14,195.0000,202.9000,183.4500,188.1500,167.1084,164095,0.0000
2014-11-07,192.2500,203.6500,190.0500,193.2500,171.6380,95232,0.0000
2014-10-31,181.4000,202.9000,175.1500,192.2500,170.7499,335605,0.0000
2014-10-22,175.6500,182.0000,171.0000,176.8000,157.0277,50494,0.0000
2014-10-17,185.1000,188.5000,171.8000,173.1500,153.7859,62323,0.0000
2014-10-10,190.9500,194.5000,185.5000,186.1000,165.2877,85344,0.0000
2014-10-01,190.5500,197.0500,187.0000,187.5000,166.5311,54359,0.0000
2014-09-26,206.3500,212.7000,186.9000,188.4000,167.3304,220556,0.0000
2014-09-19,205.4500,222.0000,197.0000,206.2500,183.1842,585914,0.0000
2014-09-12,208.0000,218.4000,203.0000,205.7000,182.6957,355230,0.0000
2014-09-05,202.6000,215.0000,196.5000,204.6000,181.7187,378881,0.0000
2014-08-28,214.9500,221.7000,198.0000,199.2500,176.9670,578616,0.0000
2014-08-22,155.9000,225.0000,155.9000,210.6500,187.0921,1368764,0.0000
2014-08-14,158.8500,167.5000,154.0000,155.1000,137.7545,88914,0.0000
2014-08-08,166.2000,173.5000,154.9500,155.9500,138.5095,148899,1.5000
2014-08-01,167.1000,185.5000,164.0000,165.2000,145.3927,553092,0.0000
2014-07-25,144.0000,194.8000,143.3500,165.5000,145.6568,1287204,0.0000
2014-07-18,128.4500,147.0000,127.2000,143.5500,126.3385,130646,0.0000
2014-07-11,143.0000,144.6000,127.0000,128.6000,113.1810,53166,0.0000
2014-07-04,134.9000,145.0000,133.5000,142.9000,125.7665,75774,0.0000
2014-06-27,141.5000,141.5000,133.0500,134.3000,118.1976,62097,0.0000
2014-06-20,132.3500,145.6500,131.2500,143.3000,126.1185,101291,0.0000
2014-06-13,142.0000,148.7000,133.0000,135.7500,119.4738,144845,0.0000
2014-06-06,132.0000,145.9500,131.5000,141.5000,124.5343,159197,0.0000
2014-05-30,137.0000,147.1500,126.2000,131.4500,115.6893,242177,0.0000
2014-05-23,120.0000,140.9000,120.0000,135.9500,119.6498,206003,0.0000
2014-05-16,116.4500,130.8000,113.3500,118.5500,104.3360,174362,0.0000
2014-05-09,116.1500,119.4000,113.2000,115.0500,101.2557,17938,0.0000
2014-05-02,117.5000,122.7500,115.3000,116.5000,102.5318,33979,0.0000
2014-04-25,117.2000,124.2000,117.0000,117.4500,103.3679,53597,0.0000
2014-04-17,119.0000,119.0000,114.7000,116.4000,102.4438,21179,0.0000
2014-04-11,125.0000,125.0000,113.0000,119.3500,105.0401,49368,0.0000
2014-04-04,116.5000,120.9000,114.4000,116.4000,102.4438,79054,0.0000
2014-03-28,116.0000,120.8000,112.3500,115.3500,101.5197,184719,0.0000
2014-03-21,110.6000,116.0000,107.5500,111.9500,98.5273,1137818,0.0000
2014-03-14,111.9000,120.6500,108.1000,109.2500,96.1511,133869,0.0000
2014-03-07,109.0000,114.9000,107.4500,112.7000,99.1874,87815,0.0000
2014-02-28,105.0000,115.5000,104.0000,109.6000,96.4591,209618,0.0000
2014-02-21,107.0000,109.0000,103.1500,104.8500,92.2786,39609,0.0000
2014-02-14,109.0000,114.4500,103.5000,105.5500,92.8947,122740,0.0000
2014-02-07,103.4000,116.9000,99.2000,107.9500,95.0069,184349,0.0000
2014-01-31,113.1000,113.6000,101.3500,104.5000,91.9706,67745,0.0000
2014-01-24,117.5500,121.3500,114.0000,114.4500,100.7276,48366,0.0000
2014-01-17,118.0000,123.9000,115.1000,117.7500,103.6319,126456,0.0000
2014-01-10,124.9000,125.0000,116.1000,116.6000,102.6198,109474,0.0000
2014-01-03,120.9000,125.4000,114.3000,118.5000,104.2920,122829,0.0000
2013-12-27,120.0000,128.8000,119.2500,119.7500,105.3921,95668,0.0000
2013-12-20,126.9000,127.5000,115.7000,122.1500,107.5044,186752,0.0000
